url,groundtruth_year,class,object_name,license,last_checked_on
https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Microsoft_Nokia_Lumia_830_%2815060660999%29.jpg/800px-Microsoft_Nokia_Lumia_830_%2815060660999%29.jpg,2014,mobilephones,"""Nokia Lumia 830""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Microsoft_Nokia_Lumia_830_%2815224413776%29.jpg/800px-Microsoft_Nokia_Lumia_830_%2815224413776%29.jpg,2014,mobilephones,"""Nokia Lumia 830""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Microsoft_Nokia_Lumia_930.jpg/800px-Microsoft_Nokia_Lumia_930.jpg,2014,mobilephones,"""Nokia Lumia 930""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/The_Nokia_Lumia_920_and_the_Nokia_Lumia_930.jpg/800px-The_Nokia_Lumia_920_and_the_Nokia_Lumia_930.jpg,2014,mobilephones,"""Nokia Lumia 930""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/A_Charging_Nokia_Lumia_930.jpg/800px-A_Charging_Nokia_Lumia_930.jpg,2014,mobilephones,"""Nokia Lumia 930""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Nokia_Lumia_930_%2814528455167%29.jpg/800px-Nokia_Lumia_930_%2814528455167%29.jpg,2014,mobilephones,"""Nokia Lumia 930""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/The_Nokia_Lumia_930_next_to_a_2011_Professional_Camera.jpg/800px-The_Nokia_Lumia_930_next_to_a_2011_Professional_Camera.jpg,2014,mobilephones,"""Nokia Lumia 930""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/a/a9/Cracked_screen_Microsoft_Nokia_Lumia_930_next_to_an_HTC_Radar.jpg,2014,mobilephones,"""Nokia Lumia 930""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/d/d0/Nokia_X%2C_Nokias_Android_offering_%2812744749345%29.jpg,2014,mobilephones,"""Nokia X""","""CC BY-SA 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/My_green_Nokia_X_%2813582469484%29.jpg/800px-My_green_Nokia_X_%2813582469484%29.jpg,2014,mobilephones,"""Nokia X""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/Nokia_X_%2815223227416%29.jpg/800px-Nokia_X_%2815223227416%29.jpg,2014,mobilephones,"""Nokia X""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Nokia_X_%2815059473329%29.jpg/800px-Nokia_X_%2815059473329%29.jpg,2014,mobilephones,"""Nokia X""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Nokia_X_02.jpg/800px-Nokia_X_02.jpg,2014,mobilephones,"""Nokia X""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/c/c2/NOKIA_X_%D0%B8_%D0%A5%2B_%D1%82%D0%B0%D0%BA%D0%B8_%D0%BD%D0%B0_%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B8%D0%B4%D0%B5._%D0%A1_%D0%B2%D0%BE%D0%B7%D0%BC%D0%BE%D0%B6%D0%BD%D0%BE%D1%81%D1%82%D1%8C%D1%8E_%D0%B1%D1%8B%D1%81%D1%82%D1%80%D0%BE_%D0%BF%D0%B5%D1%80%D0%B5%D0%B4%D0%B5%D0%BB%D0%B0%D1%82%D1%8C_%D0%BF%D0%BE%D0%B4_%D0%BD%D0%B8%D1%85_%D1%81%D1%83%D1%89%D0%B5%D1%81%D1%82%D0%B2%D1%83%D1%8E%D1%89%D0%B8%D0%B5_%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B8%D0%B4-%D0%BF%D1%80%D0%B8%D0%B4%D0%BE%D0%B6%D0%B5%D0%BD%D0%B8%D1%8F._%2812740923705%29.jpg,2014,mobilephones,"""Nokia X""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Nokia_X_and_Nokia_XL_%2815059539100%29.jpg/800px-Nokia_X_and_Nokia_XL_%2815059539100%29.jpg,2014,mobilephones,"""Nokia X""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Nokia_X_and_Nokia_XL_%2815059467809%29.jpg/800px-Nokia_X_and_Nokia_XL_%2815059467809%29.jpg,2014,mobilephones,"""Nokia X""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Nokia_X20_5G.jpg/800px-Nokia_X20_5G.jpg,2014,mobilephones,"""Nokia X""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/a/ad/Nokia_X30.jpg,2014,mobilephones,"""Nokia X""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Nokia_X2DS_RM-1013.jpg/800px-Nokia_X2DS_RM-1013.jpg,2014,mobilephones,"""Nokia X""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Nokia_X_and_Nokia_XL_%2815059539100%29.jpg/800px-Nokia_X_and_Nokia_XL_%2815059539100%29.jpg,2014,mobilephones,"""Nokia XL""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/Nokia_XL_%2815059541470%29.jpg/800px-Nokia_XL_%2815059541470%29.jpg,2014,mobilephones,"""Nokia XL""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Nokia_X_and_Nokia_XL_%2815059467809%29.jpg/800px-Nokia_X_and_Nokia_XL_%2815059467809%29.jpg,2014,mobilephones,"""Nokia XL""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/OnePlus_One.png/800px-OnePlus_One.png,2014,mobilephones,"""OnePlus One""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/OnePlus_One_Back.JPG/800px-OnePlus_One_Back.JPG,2014,mobilephones,"""OnePlus One""","""CC BY 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/OnePlus_One_%2816138179858%29.jpg/800px-OnePlus_One_%2816138179858%29.jpg,2014,mobilephones,"""OnePlus One""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/OnePlus_One_%2815703314914%29.jpg/800px-OnePlus_One_%2815703314914%29.jpg,2014,mobilephones,"""OnePlus One""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/OnePlus_One_%2815703320694%29.jpg/800px-OnePlus_One_%2815703320694%29.jpg,2014,mobilephones,"""OnePlus One""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/7/72/OnePlus_One_%2816139854347%29.jpg/800px-OnePlus_One_%2816139854347%29.jpg,2014,mobilephones,"""OnePlus One""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/OnePlus_One_64_GB.JPG/800px-OnePlus_One_64_GB.JPG,2014,mobilephones,"""OnePlus One""","""CC BY 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/OnePlus_One_%2816299797446%29.jpg/800px-OnePlus_One_%2816299797446%29.jpg,2014,mobilephones,"""OnePlus One""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/OnePlus_One_%2815703320464%29.jpg/800px-OnePlus_One_%2815703320464%29.jpg,2014,mobilephones,"""OnePlus One""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/OnePlus_One_%2816138179428%29.jpg/800px-OnePlus_One_%2816138179428%29.jpg,2014,mobilephones,"""OnePlus One""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/OnePlus_One_%2816324876232%29.jpg/800px-OnePlus_One_%2816324876232%29.jpg,2014,mobilephones,"""OnePlus One""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/d/d8/OnePlus_One_%2815703321214%29.jpg/800px-OnePlus_One_%2815703321214%29.jpg,2014,mobilephones,"""OnePlus One""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/OnePlus_One%2C_Daydream_Mode_with_Flipboard_%2816138356440%29.jpg/800px-OnePlus_One%2C_Daydream_Mode_with_Flipboard_%2816138356440%29.jpg,2014,mobilephones,"""OnePlus One""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/OnePlus_One%2C_Daydream_Mode_with_Flipboard_%2816324872452%29.jpg/800px-OnePlus_One%2C_Daydream_Mode_with_Flipboard_%2816324872452%29.jpg,2014,mobilephones,"""OnePlus One""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/OnePlus_One%2C_Daydream_Mode_with_Banjo_%2815703321054%29.jpg/800px-OnePlus_One%2C_Daydream_Mode_with_Banjo_%2815703321054%29.jpg,2014,mobilephones,"""OnePlus One""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Oneplus_One_outside.jpg/800px-Oneplus_One_outside.jpg,2014,mobilephones,"""OnePlus One""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Oneplus_One_system_update.jpg/800px-Oneplus_One_system_update.jpg,2014,mobilephones,"""OnePlus One""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/OnePlus_One_vs_LG_G3_vs_Apple_iPhone_6_Plus_vs_Samsung_Galaxy_Note_4_%2816299792506%29.jpg/800px-OnePlus_One_vs_LG_G3_vs_Apple_iPhone_6_Plus_vs_Samsung_Galaxy_Note_4_%2816299792506%29.jpg,2014,mobilephones,"""OnePlus One""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Oneplus_one.jpg/800px-Oneplus_one.jpg,2014,mobilephones,"""OnePlus One""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/6/66/Xiaomi_Redmi_1S.jpg,2014,mobilephones,"""Redmi 1S""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/1/15/Samsung_Galaxy_Alpha.png,2014,mobilephones,"""Samsung Galaxy Alpha""","""CC BY 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Samsung_galaxy_core_2.jpg/800px-Samsung_galaxy_core_2.jpg,2014,mobilephones,"""Samsung Galaxy Core 2""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Samsung_Galaxy_Core_2.jpg/800px-Samsung_Galaxy_Core_2.jpg,2014,mobilephones,"""Samsung Galaxy Core 2""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Samsung_Galaxy_Core_2_%282%29.jpg/800px-Samsung_Galaxy_Core_2_%282%29.jpg,2014,mobilephones,"""Samsung Galaxy Core 2""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/0/09/Samsung_Galaxy_Core_Prime_LTE_charcoal_gray_-_front.jpg/800px-Samsung_Galaxy_Core_Prime_LTE_charcoal_gray_-_front.jpg,2014,mobilephones,"""Samsung Galaxy Core Prime""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/5/59/Samsung_GALAXY_E500_%281%29.jpg,2014,mobilephones,"""Samsung Galaxy E5""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Samsung_Galaxy_Note_3_Neo.png/800px-Samsung_Galaxy_Note_3_Neo.png,2014,mobilephones,"""Samsung Galaxy Note 3 Neo""","""CC BY 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Samsung_Galaxy_Note_4.png/800px-Samsung_Galaxy_Note_4.png,2014,mobilephones,"""Samsung Galaxy Note 4""","""CC BY 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/Samsung_Galaxy_Note_4_black_with_S_Pen.jpg/800px-Samsung_Galaxy_Note_4_black_with_S_Pen.jpg,2014,mobilephones,"""Samsung Galaxy Note 4""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Samsung_galaxy_note_4.jpg/800px-Samsung_galaxy_note_4.jpg,2014,mobilephones,"""Samsung Galaxy Note 4""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Samsung_galaxy_note_4_black.jpg/800px-Samsung_galaxy_note_4_black.jpg,2014,mobilephones,"""Samsung Galaxy Note 4""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/4/43/Bottom_view_of_Samsung_Galaxy_Note_4.jpg/800px-Bottom_view_of_Samsung_Galaxy_Note_4.jpg,2014,mobilephones,"""Samsung Galaxy Note 4""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Samsung_Galaxy_Note_4_%2816316413592%29.jpg/800px-Samsung_Galaxy_Note_4_%2816316413592%29.jpg,2014,mobilephones,"""Samsung Galaxy Note 4""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Samsung_Galaxy_Note_4_%2816131094499%29.jpg/800px-Samsung_Galaxy_Note_4_%2816131094499%29.jpg,2014,mobilephones,"""Samsung Galaxy Note 4""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Samsung_Galaxy_Note_4_%2816316410572%29.jpg/800px-Samsung_Galaxy_Note_4_%2816316410572%29.jpg,2014,mobilephones,"""Samsung Galaxy Note 4""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Samsung_Galaxy_Note_4_%2815697400463%29.jpg/800px-Samsung_Galaxy_Note_4_%2815697400463%29.jpg,2014,mobilephones,"""Samsung Galaxy Note 4""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Samsung_Galaxy_Note_4_%2815694862814%29.jpg/800px-Samsung_Galaxy_Note_4_%2815694862814%29.jpg,2014,mobilephones,"""Samsung Galaxy Note 4""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Samsung_Galaxy_Note_4_%2816291339826%29.jpg/800px-Samsung_Galaxy_Note_4_%2816291339826%29.jpg,2014,mobilephones,"""Samsung Galaxy Note 4""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Samsung_Galaxy_Note_4_%2816315494371%29.jpg/800px-Samsung_Galaxy_Note_4_%2816315494371%29.jpg,2014,mobilephones,"""Samsung Galaxy Note 4""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Samsung_Galaxy_Note_4_%2816291340256%29.jpg/800px-Samsung_Galaxy_Note_4_%2816291340256%29.jpg,2014,mobilephones,"""Samsung Galaxy Note 4""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Samsung_Galaxy_Note_4_%2816131092809%29.jpg/800px-Samsung_Galaxy_Note_4_%2816131092809%29.jpg,2014,mobilephones,"""Samsung Galaxy Note 4""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Backside_of_Samsung_Galaxy_Note_4_black.jpg/800px-Backside_of_Samsung_Galaxy_Note_4_black.jpg,2014,mobilephones,"""Samsung Galaxy Note 4""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/OnePlus_One_vs_LG_G3_vs_Apple_iPhone_6_Plus_vs_Samsung_Galaxy_Note_4_%2816299792506%29.jpg/800px-OnePlus_One_vs_LG_G3_vs_Apple_iPhone_6_Plus_vs_Samsung_Galaxy_Note_4_%2816299792506%29.jpg,2014,mobilephones,"""Samsung Galaxy Note 4""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Samsung_Galaxy_Note_Edge.png/800px-Samsung_Galaxy_Note_Edge.png,2014,mobilephones,"""Samsung Galaxy Note Edge""","""CC BY 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Samsung_Galaxy_Note_Edge_%2815697374433%29.jpg/800px-Samsung_Galaxy_Note_Edge_%2815697374433%29.jpg,2014,mobilephones,"""Samsung Galaxy Note Edge""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Samsung_Galaxy_Note_Edge_%2815694835594%29.jpg/800px-Samsung_Galaxy_Note_Edge_%2815694835594%29.jpg,2014,mobilephones,"""Samsung Galaxy Note Edge""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Samsung_Galaxy_Note_Edge_%2816291316386%29.jpg/800px-Samsung_Galaxy_Note_Edge_%2816291316386%29.jpg,2014,mobilephones,"""Samsung Galaxy Note Edge""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Samsung_Galaxy_Note_Edge_%2816317254825%29.jpg/800px-Samsung_Galaxy_Note_Edge_%2816317254825%29.jpg,2014,mobilephones,"""Samsung Galaxy Note Edge""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Samsung_Galaxy_Note_Edge_%2816291315756%29.jpg/800px-Samsung_Galaxy_Note_Edge_%2816291315756%29.jpg,2014,mobilephones,"""Samsung Galaxy Note Edge""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/8/87/Samsung_Galaxy_Note_Edge_%2815247102532%29.jpg/800px-Samsung_Galaxy_Note_Edge_%2815247102532%29.jpg,2014,mobilephones,"""Samsung Galaxy Note Edge""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Samsung_Galaxy_Note_Edge_%2815224474846%29.jpg/800px-Samsung_Galaxy_Note_Edge_%2815224474846%29.jpg,2014,mobilephones,"""Samsung Galaxy Note Edge""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Samsung_Galaxy_Note_Edge_%2815247470875%29.jpg/800px-Samsung_Galaxy_Note_Edge_%2815247470875%29.jpg,2014,mobilephones,"""Samsung Galaxy Note Edge""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/SAMSUNG_GALAXY_Note_Edge_001_%2815875198657%29.jpg/800px-SAMSUNG_GALAXY_Note_Edge_001_%2815875198657%29.jpg,2014,mobilephones,"""Samsung Galaxy Note Edge""","""CC BY-SA 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Motorola_DynaTAC_and_Samsung_Galaxy_Note_Edge.jpg/800px-Motorola_DynaTAC_and_Samsung_Galaxy_Note_Edge.jpg,2014,mobilephones,"""Samsung Galaxy Note Edge""","""Public domain""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/e/ee/Samsung_Galaxy_S_Duos_3_Black.png,2014,mobilephones,"""Samsung Galaxy S Duos 3""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/c/cf/Samsung_Galaxy_S5.png,2014,mobilephones,"""Samsung Galaxy S5""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Samsung_Galaxy_S5_vs_Galaxy_S4_%2812946118893%29.jpg/800px-Samsung_Galaxy_S5_vs_Galaxy_S4_%2812946118893%29.jpg,2014,mobilephones,"""Samsung Galaxy S5""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Samsung_Galaxy_S5_back.jpg/800px-Samsung_Galaxy_S5_back.jpg,2014,mobilephones,"""Samsung Galaxy S5""","""CC BY-SA 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Samsung_Galaxy_S5_vs_Galaxy_S4_%2815245935592%29.jpg/800px-Samsung_Galaxy_S5_vs_Galaxy_S4_%2815245935592%29.jpg,2014,mobilephones,"""Samsung Galaxy S5""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Zijwaarts_voorkant_Samsung_Galaxy_S5_neo_scherm_aan.jpg/800px-Zijwaarts_voorkant_Samsung_Galaxy_S5_neo_scherm_aan.jpg,2014,mobilephones,"""Samsung Galaxy S5""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Samsung_Galaxy_S5_vs_Galaxy_S4_%2812946010025%29.jpg/800px-Samsung_Galaxy_S5_vs_Galaxy_S4_%2812946010025%29.jpg,2014,mobilephones,"""Samsung Galaxy S5""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Samsung_Galaxy_S5_vs_Galaxy_S4_%2815223315006%29.jpg/800px-Samsung_Galaxy_S5_vs_Galaxy_S4_%2815223315006%29.jpg,2014,mobilephones,"""Samsung Galaxy S5""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/2/21/Samsung_Galaxy_S5_vs_Galaxy_S4_%2812946452014%29.jpg/800px-Samsung_Galaxy_S5_vs_Galaxy_S4_%2812946452014%29.jpg,2014,mobilephones,"""Samsung Galaxy S5""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Samsung_Galaxy_S5_vs_Galaxy_S4_%2812946413014%29.jpg/800px-Samsung_Galaxy_S5_vs_Galaxy_S4_%2812946413014%29.jpg,2014,mobilephones,"""Samsung Galaxy S5""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Voorkant_samsung_galaxy_S5_neo_scherm_aan.jpg/800px-Voorkant_samsung_galaxy_S5_neo_scherm_aan.jpg,2014,mobilephones,"""Samsung Galaxy S5""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/3/3d/Samsung_Galaxy_S5_mini.png,2014,mobilephones,"""Samsung Galaxy S5""","""CC BY 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/Achterkant_Samsung_Galaxy_S5_Neo.jpg/800px-Achterkant_Samsung_Galaxy_S5_Neo.jpg,2014,mobilephones,"""Samsung Galaxy S5""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Voorkant_Samsung_Galaxy_S5_neo_Opstarting.jpg/800px-Voorkant_Samsung_Galaxy_S5_neo_Opstarting.jpg,2014,mobilephones,"""Samsung Galaxy S5""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/3/3d/Samsung_Galaxy_S5_mini.png,2014,mobilephones,"""Samsung Galaxy S5 Mini""","""CC BY 3.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/a/ab/Sony_Xperia_Z2.jpg,2014,mobilephones,"""Sony Xperia Z2""","""CC BY-SA 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Sony_Xperia_Z2_face_20140429.jpg/800px-Sony_Xperia_Z2_face_20140429.jpg,2014,mobilephones,"""Sony Xperia Z2""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Sony_Xperia_Z2_%28Tablet%29.png/800px-Sony_Xperia_Z2_%28Tablet%29.png,2014,mobilephones,"""Sony Xperia Z2""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Sony_Xperia_Z2_and_Xperia_Z2_Compact_smartphones_%2815021266188%29.jpg/800px-Sony_Xperia_Z2_and_Xperia_Z2_Compact_smartphones_%2815021266188%29.jpg,2014,mobilephones,"""Sony Xperia Z2""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Sony_Xperia_Z2_and_Xperia_Z2_Compact_smartphones_%2815021263147%29.jpg/800px-Sony_Xperia_Z2_and_Xperia_Z2_Compact_smartphones_%2815021263147%29.jpg,2014,mobilephones,"""Sony Xperia Z2""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/e/e0/Sony_Xperia_Z2_and_Xperia_Z2_Compact_smartphones_%2815021053559%29.jpg/800px-Sony_Xperia_Z2_and_Xperia_Z2_Compact_smartphones_%2815021053559%29.jpg,2014,mobilephones,"""Sony Xperia Z2""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/c/c9/Sony_Xperia_Z2_and_Xperia_Z2_Compact_smartphones_%2815204784001%29.jpg/800px-Sony_Xperia_Z2_and_Xperia_Z2_Compact_smartphones_%2815204784001%29.jpg,2014,mobilephones,"""Sony Xperia Z2""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Sony_Xperia_Z2_and_Xperia_Z2_Compact_smartphones_%2815021267318%29.jpg/800px-Sony_Xperia_Z2_and_Xperia_Z2_Compact_smartphones_%2815021267318%29.jpg,2014,mobilephones,"""Sony Xperia Z2""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Sony_Xperia_Z2_D6503_home_screen_20170913.png/800px-Sony_Xperia_Z2_D6503_home_screen_20170913.png,2014,mobilephones,"""Sony Xperia Z2""","""Apache License 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/5/53/Sony_Xperia_Z2_Tablet.jpg,2014,mobilephones,"""Sony Xperia Z2""","""CC BY-SA 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Sony_Xperia_Z2_4_%281%29_%2814705012594%29.jpg/800px-Sony_Xperia_Z2_4_%281%29_%2814705012594%29.jpg,2014,mobilephones,"""Sony Xperia Z2""","""CC BY-SA 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/5/5a/Sony_Xperia_Z3.png,2014,mobilephones,"""Sony Xperia Z3""","""CC BY-SA 4.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Sony_Xperia_Z3_smartphone_%2815060945487%29.jpg/800px-Sony_Xperia_Z3_smartphone_%2815060945487%29.jpg,2014,mobilephones,"""Sony Xperia Z3""","""CC BY 2.0""",2024-05-09
https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Sony_Xperia_Z3%2B.png/800px-Sony_Xperia_Z3%2B.png,2014,mobilephones,"""Sony Xperia Z3""","""CC BY-SA 4.0""",2024-05-09
